,n_embd,n_head,block_size,n_layer,mlp_expansion_factor,n_cols,MAC NUM,Wmem Depth,Cache Depth,best_val_loss,perplexity,Power (W),Area (um^2),Clock Period (ns) Entered,Clock_Min_Period,F_max (MHz),Clock Slack (ns),TTFT (ms),TPOT (ms),Throughput (tokens/s),Energy per token (mJ/token),EDP (mJ * ms),EADP (mJ * ms * um^2)
4699,512.0,2.0,512.0,35.0,2.0,16,8,4096,2048,3.680488,39.66574623442345,1.3632,219234626.9696,5,4.32,231.48148148148147,0.453,578.0275200000001,397.9100160000001,2.5131310089967673,542.4309338112001,3.1354000744217223e-07,68.73882657163023
4700,512.0,2.0,512.0,35.0,2.0,16,16,2048,1024,3.680488,39.66574623442345,1.6192,221248118.0672,5,4.06,246.30541871921184,0.726,292.3142257777778,352.62020266666667,2.8359123851599173,570.9626321578666,1.669004997672689e-07,36.926421477983396
4701,512.0,2.0,512.0,35.0,2.0,32,4,4096,2048,3.680488,39.66574623442345,1.7152,222223933.952,5,4.091,244.4390124663896,0.693,552.5999160888889,376.8171008,2.653807372003431,646.3166912921599,3.571545493748959e-07,79.36828899094319
4702,512.0,2.0,512.0,35.0,2.0,32,8,2048,1024,3.680488,39.66574623442345,2.0032,224403704.5248,5,3.779,264.6202699126753,1.022,274.4904362666666,328.2147157333334,3.0467859972874467,657.4797185570135,1.8047189478319982e-07,40.49856175195997
4703,512.0,2.0,512.0,35.0,2.0,64,4,2048,1024,3.680488,39.66574623442345,2.7008,230251793.3056,5,4.072,245.5795677799607,0.714,300.9617009777778,353.6624298666667,2.827555079506204,955.1714905838934,2.8747003653160803e-07,66.1904914330291
4704,512.0,2.0,512.0,35.0,2.0,4,32,4096,2048,3.680488,39.66574623442345,0.896,216895763.8144,6,10.604,94.3040362127499,-5.162,1408.7088810666667,976.7217152,1.0238330779768048,875.1426568191999,1.2328212328614848e-06,267.39370294810203
4705,512.0,2.0,512.0,35.0,2.0,8,16,4096,2048,3.680488,39.66574623442345,0.9792,217709684.4288,6,6.347,157.5547502757208,-0.681,845.2014990222223,584.6145536,1.710528747261074,572.45457088512,4.838394614342264e-07,105.33653646304597
4706,512.0,2.0,512.0,35.0,2.0,8,32,2048,1024,3.680488,39.66574623442345,1.1952,219687601.408,6,6.259,159.76993129892952,-0.588,448.64512000000013,543.6083370666666,1.8395597194039404,649.72068446208,2.914940144469721e-07,64.0376208586442
4707,512.0,2.0,512.0,35.0,2.0,16,8,4096,2048,3.680488,39.66574623442345,1.1392,219234626.9696,6,4.51,221.72949002217297,1.253,603.4500266666665,415.41068800000005,2.4072563101698528,473.23585576960005,2.855741897837879e-07,62.607750969394495
4708,512.0,2.0,512.0,35.0,2.0,16,16,2048,1024,3.680488,39.66574623442345,1.3536,221248118.0672,6,4.25,235.2941176470588,1.526,305.99395555555554,369.12213333333335,2.709130419705709,499.64371968,1.5288795815337437e-07,33.826173016570905
4709,512.0,2.0,512.0,35.0,2.0,32,4,4096,2048,3.680488,39.66574623442345,1.4336,222223933.952,6,4.091,244.4390124663896,1.693,552.5999160888889,376.8171008,2.653807372003431,540.2049957068799,2.985172352984205e-07,66.33767438048983
4710,512.0,2.0,512.0,35.0,2.0,32,8,2048,1024,3.680488,39.66574623442345,1.6704,224403704.5248,6,3.908,255.88536335721597,1.886,283.8604458666667,339.4186581333334,2.9462139927710496,566.9649265459201,1.6093891684008682e-07,36.1152891411242
4711,512.0,2.0,512.0,35.0,2.0,64,4,2048,1024,3.680488,39.66574623442345,2.2528,230251793.3056,6,4.072,245.5795677799607,1.714,300.9617009777778,353.6624298666667,2.827555079506204,796.7307220036267,2.397854333154645e-07,55.21102602944607
4712,512.0,16.0,512.0,35.0,2.0,1,16,4096,2048,3.661695,38.92726870385856,1.936,217709684.4288,3,5.777,173.10022503029253,-3.081,769.297157688889,532.1125376,1.8793017065719295,1030.1698727936,7.925067550768407e-07,172.53639555547127
4713,512.0,16.0,512.0,35.0,2.0,1,32,2048,1024,3.661695,38.92726870385856,2.368,219687601.408,3,5.689,175.77781683951486,-2.988,407.78752,494.1025450666667,2.0238713805148993,1170.0348267178667,4.771256003009085e-07,104.81857870045872
4714,512.0,16.0,512.0,35.0,2.0,2,8,4096,2048,3.661695,38.92726870385856,2.2496,219234626.9696,3,3.979,251.31942699170645,-1.188,532.4008106666666,366.5009152,2.728506146988197,824.4804588339201,4.3895406466200434e-07,96.2339306229642
4715,512.0,16.0,512.0,35.0,2.0,2,16,2048,1024,3.661695,38.92726870385856,2.6816,221248118.0672,3,3.821,261.7115938236064,-1.022,275.1065656888889,331.8625109333334,3.0132960700730855,889.9225093188269,2.448235252679407e-07,54.166744224109465
4716,512.0,16.0,512.0,35.0,2.0,4,4,4096,2048,3.661695,38.92726870385856,2.8352,222223933.952,3,4.091,244.4390124663896,-1.307,552.5999160888889,376.8171008,2.653807372003431,1068.35184418816,5.90371139451787e-07,131.1945971007009
4717,512.0,16.0,512.0,35.0,2.0,4,8,2048,1024,3.661695,38.92726870385856,3.3152,224403704.5248,3,3.779,264.6202699126753,-0.978,274.4904362666666,328.2147157333334,3.0467859972874467,1088.0974255991468,2.986723370533467e-07,67.02317887385068
4718,512.0,16.0,512.0,35.0,2.0,8,4,2048,1024,3.661695,38.92726870385856,4.4928,230251793.3056,3,4.072,245.5795677799607,-1.286,300.9617009777778,353.6624298666667,2.827555079506204,1588.93456490496,4.782084493961821e-07,110.10835304736118
4719,512.0,16.0,512.0,35.0,2.0,1,16,4096,2048,3.661695,38.92726870385856,1.4544,217709684.4288,4,5.967,167.58840288252054,-2.281,794.5986048,549.6132095999999,1.8194613639795605,799.3574520422399,6.351683161292468e-07,138.28229366367057
4720,512.0,16.0,512.0,35.0,2.0,1,32,2048,1024,3.661695,38.92726870385856,1.776,219687601.408,4,5.879,170.0969552645008,-2.188,421.40672000000006,510.60447573333335,1.9584630521771156,906.8335489024001,3.821457514289201e-07,83.95268351967724
4721,512.0,16.0,512.0,35.0,2.0,2,8,4096,2048,3.661695,38.92726870385856,1.696,219234626.9696,4,4.13,242.13075060532688,-0.347,552.6050133333334,380.40934400000003,2.62874720553657,645.1742474240001,3.5652652360006293e-07,78.16295940622808
4722,512.0,16.0,512.0,35.0,2.0,2,16,2048,1024,3.661695,38.92726870385856,2.016,221248118.0672,4,3.87,258.39793281653743,-0.074,278.634496,336.118272,2.9751432257750032,677.614436352,1.888067569552636e-07,41.7731396547233
4723,512.0,16.0,512.0,35.0,2.0,4,4,4096,2048,3.661695,38.92726870385856,2.1376,222223933.952,4,4.091,244.4390124663896,-0.307,552.5999160888889,376.8171008,2.653807372003431,805.4842346700799,4.4511052048960905e-07,98.91421090662323
4724,512.0,16.0,512.0,35.0,2.0,4,8,2048,1024,3.661695,38.92726870385856,2.496,224403704.5248,4,3.779,264.6202699126753,0.022,274.4904362666666,328.2147157333334,3.0467859972874467,819.2239304704001,2.2486913407491348e-07,50.46146671969452
4725,512.0,16.0,512.0,35.0,2.0,8,4,2048,1024,3.661695,38.92726870385856,3.3792,230251793.3056,4,4.072,245.5795677799607,-0.286,300.9617009777778,353.6624298666667,2.827555079506204,1195.09608300544,3.596781499731967e-07,82.81653904416909
4726,512.0,16.0,512.0,35.0,2.0,1,16,4096,2048,3.661695,38.92726870385856,1.1696,217709684.4288,5,6.157,162.41676140977748,-1.481,819.9000519111111,567.1138816000001,1.7633142697524826,663.2963959193601,5.438367494467362e-07,118.3985271028333
4727,512.0,16.0,512.0,35.0,2.0,1,32,2048,1024,3.661695,38.92726870385856,1.4288,219687601.408,5,6.069,164.77179106936893,-1.388,435.02592000000004,527.1064064000001,1.8971501538555382,753.1296334643201,3.276309116770787e-07,71.97644913345371
4728,512.0,16.0,512.0,35.0,2.0,2,8,4096,2048,3.661695,38.92726870385856,1.3632,219234626.9696,5,4.32,231.48148148148147,0.453,578.0275200000001,397.9100160000001,2.5131310089967673,542.4309338112001,3.1354000744217223e-07,68.73882657163023
4729,512.0,16.0,512.0,35.0,2.0,2,16,2048,1024,3.661695,38.92726870385856,1.6192,221248118.0672,5,4.06,246.30541871921184,0.726,292.3142257777778,352.62020266666667,2.8359123851599173,570.9626321578666,1.669004997672689e-07,36.926421477983396
4730,512.0,16.0,512.0,35.0,2.0,4,4,4096,2048,3.661695,38.92726870385856,1.7152,222223933.952,5,4.091,244.4390124663896,0.693,552.5999160888889,376.8171008,2.653807372003431,646.3166912921599,3.571545493748959e-07,79.36828899094319
4731,512.0,16.0,512.0,35.0,2.0,4,8,2048,1024,3.661695,38.92726870385856,2.0032,224403704.5248,5,3.779,264.6202699126753,1.022,274.4904362666666,328.2147157333334,3.0467859972874467,657.4797185570135,1.8047189478319982e-07,40.49856175195997
4732,512.0,16.0,512.0,35.0,2.0,8,4,2048,1024,3.661695,38.92726870385856,2.7008,230251793.3056,5,4.072,245.5795677799607,0.714,300.9617009777778,353.6624298666667,2.827555079506204,955.1714905838934,2.8747003653160803e-07,66.1904914330291
4733,512.0,16.0,512.0,35.0,2.0,1,16,4096,2048,3.661695,38.92726870385856,0.9792,217709684.4288,6,6.347,157.5547502757208,-0.681,845.2014990222223,584.6145536,1.710528747261074,572.45457088512,4.838394614342264e-07,105.33653646304597
4734,512.0,16.0,512.0,35.0,2.0,1,32,2048,1024,3.661695,38.92726870385856,1.1952,219687601.408,6,6.259,159.76993129892952,-0.588,448.64512000000013,543.6083370666666,1.8395597194039404,649.72068446208,2.914940144469721e-07,64.0376208586442
4735,512.0,16.0,512.0,35.0,2.0,2,8,4096,2048,3.661695,38.92726870385856,1.1392,219234626.9696,6,4.51,221.72949002217297,1.253,603.4500266666665,415.41068800000005,2.4072563101698528,473.23585576960005,2.855741897837879e-07,62.607750969394495
4736,512.0,16.0,512.0,35.0,2.0,2,16,2048,1024,3.661695,38.92726870385856,1.3536,221248118.0672,6,4.25,235.2941176470588,1.526,305.99395555555554,369.12213333333335,2.709130419705709,499.64371968,1.5288795815337437e-07,33.826173016570905
4737,512.0,16.0,512.0,35.0,2.0,4,4,4096,2048,3.661695,38.92726870385856,1.4336,222223933.952,6,4.091,244.4390124663896,1.693,552.5999160888889,376.8171008,2.653807372003431,540.2049957068799,2.985172352984205e-07,66.33767438048983
4738,512.0,16.0,512.0,35.0,2.0,4,8,2048,1024,3.661695,38.92726870385856,1.6704,224403704.5248,6,3.908,255.88536335721597,1.886,283.8604458666667,339.4186581333334,2.9462139927710496,566.9649265459201,1.6093891684008682e-07,36.1152891411242
4739,512.0,16.0,512.0,35.0,2.0,8,4,2048,1024,3.661695,38.92726870385856,2.2528,230251793.3056,6,4.072,245.5795677799607,1.714,300.9617009777778,353.6624298666667,2.827555079506204,796.7307220036267,2.397854333154645e-07,55.21102602944607
4740,512.0,2.0,1024.0,14.0,8.0,8,32,2048,2048,3.571487,35.5694456117102,2.752,291025915.0336,3,5.726,174.64198393293748,-3.028,445.4638660266666,479.66717269333327,2.084778898637144,1320.044059252053,5.880319299599537e-07,171.13253048556928
4741,512.0,2.0,1024.0,14.0,8.0,16,16,2048,2048,3.571487,35.5694456117102,3.0752,292668910.7968,3,3.969,251.95263290501387,-1.178,310.03951104,332.48323583999996,3.007670439303675,1022.4524468551679,3.170006566846278e-07,92.77623691376037
4742,512.0,2.0,1024.0,14.0,8.0,32,8,2048,2048,3.571487,35.5694456117102,3.712,295789743.9232,3,3.772,265.1113467656416,-0.97,297.05415338666666,315.9805405866666,3.164751848779503,1172.9197666577068,3.4842068827499163e-07,103.05926616240487
4743,512.0,2.0,1024.0,14.0,8.0,64,4,2048,2048,3.571487,35.5694456117102,4.8896,301551509.9136,3,4.111,243.24981756263685,-1.328,328.9899190044444,344.37857962666664,2.9037810687414947,1683.873502942549,5.539774073467993e-07,167.0527236434488
4744,512.0,2.0,1024.0,14.0,8.0,8,32,2048,2048,3.571487,35.5694456117102,2.08,291025915.0336,4,5.916,169.03313049357672,-2.228,460.24523776,495.58347776000005,2.017823524948662,1030.8136337408,4.7442706594728416e-07,138.07057098401444
4745,512.0,2.0,1024.0,14.0,8.0,16,16,2048,2048,3.571487,35.5694456117102,2.3168,292668910.7968,4,4.159,240.442414041837,-0.378,324.88141255111105,348.39954090666663,2.8702678465006697,807.1720563725653,2.6223519784610406e-07,76.74808972620264
4746,512.0,2.0,1024.0,14.0,8.0,32,8,2048,2048,3.571487,35.5694456117102,2.7968,295789743.9232,4,3.772,265.1113467656416,0.03,297.05415338666666,315.9805405866666,3.164751848779503,883.7343759127892,2.625169668554678e-07,77.649826401674
4747,512.0,2.0,1024.0,14.0,8.0,64,4,2048,2048,3.571487,35.5694456117102,3.6736,301551509.9136,4,4.111,243.24981756263685,-0.328,328.9899190044444,344.37857962666664,2.9037810687414947,1265.1091501165226,4.162081568286163e-07,125.50819813002569
4748,512.0,2.0,1024.0,14.0,8.0,8,32,2048,2048,3.571487,35.5694456117102,1.664,291025915.0336,5,6.106,163.77333770062233,-1.428,475.0266094933334,511.4997828266668,1.955035043170043,851.1356386235734,4.043120766342992e-07,117.66529206163192
4749,512.0,2.0,1024.0,14.0,8.0,16,16,2048,2048,3.571487,35.5694456117102,1.8592,292668910.7968,5,4.349,229.93791676247412,0.422,339.72331406222224,364.31584597333335,2.744870998757481,677.3360208336213,2.3010683773131623e-07,67.34511756572033
4750,512.0,2.0,1024.0,14.0,8.0,32,8,2048,2048,3.571487,35.5694456117102,2.2464,295789743.9232,5,3.907,255.9508574353724,0.887,307.68573098666667,327.2894941866667,3.0553990206286876,735.223119740928,2.2621766303578501e-07,66.9128646202596
4751,512.0,2.0,1024.0,14.0,8.0,64,4,2048,2048,3.571487,35.5694456117102,2.944,301551509.9136,5,4.111,243.24981756263685,0.672,328.9899190044444,344.37857962666664,2.9037810687414947,1013.8505384209067,3.335466065177064e-07,100.58148282197179
4752,512.0,2.0,1024.0,14.0,8.0,8,32,2048,2048,3.571487,35.5694456117102,1.3968,291025915.0336,6,6.296,158.83100381194407,-0.628,489.8079812266667,527.4160878933334,1.8960362092751402,736.694791569408,3.6083898863881174e-07,105.01349684840898
4753,512.0,2.0,1024.0,14.0,8.0,16,16,2048,2048,3.571487,35.5694456117102,1.5584,292668910.7968,6,4.539,220.31284423881914,1.222,354.5652155733333,380.23215103999996,2.6299722347645482,592.553784180736,2.1009896022683709e-07,61.489433849128616
4754,512.0,2.0,1024.0,14.0,8.0,32,8,2048,2048,3.571487,35.5694456117102,1.8752,295789743.9232,6,4.097,244.08103490358798,1.687,322.64869205333343,343.2057992533334,2.91370367917898,643.5795147598508,2.0765008866958485e-07,61.42076655320628
4755,512.0,2.0,1024.0,14.0,8.0,64,4,2048,2048,3.571487,35.5694456117102,2.4576,301551509.9136,6,4.111,243.24981756263685,1.672,328.9899190044444,344.37857962666664,2.9037810687414947,846.3447972904959,2.7843890631043313e-07,83.96367261660252
4756,512.0,16.0,1024.0,14.0,8.0,1,32,2048,2048,3.540785,34.49398634489022,2.752,291025915.0336,3,5.726,174.64198393293748,-3.028,445.4638660266666,479.66717269333327,2.084778898637144,1320.044059252053,5.880319299599537e-07,171.13253048556928
4757,512.0,16.0,1024.0,14.0,8.0,2,16,2048,2048,3.540785,34.49398634489022,3.0752,292668910.7968,3,3.969,251.95263290501387,-1.178,310.03951104,332.48323583999996,3.007670439303675,1022.4524468551679,3.170006566846278e-07,92.77623691376037
4758,512.0,16.0,1024.0,14.0,8.0,4,8,2048,2048,3.540785,34.49398634489022,3.712,295789743.9232,3,3.772,265.1113467656416,-0.97,297.05415338666666,315.9805405866666,3.164751848779503,1172.9197666577068,3.4842068827499163e-07,103.05926616240487
4759,512.0,16.0,1024.0,14.0,8.0,8,4,2048,2048,3.540785,34.49398634489022,4.8896,301551509.9136,3,4.111,243.24981756263685,-1.328,328.9899190044444,344.37857962666664,2.9037810687414947,1683.873502942549,5.539774073467993e-07,167.0527236434488
4760,512.0,16.0,1024.0,14.0,8.0,1,32,2048,2048,3.540785,34.49398634489022,2.08,291025915.0336,4,5.916,169.03313049357672,-2.228,460.24523776,495.58347776000005,2.017823524948662,1030.8136337408,4.7442706594728416e-07,138.07057098401444
4761,512.0,16.0,1024.0,14.0,8.0,2,16,2048,2048,3.540785,34.49398634489022,2.3168,292668910.7968,4,4.159,240.442414041837,-0.378,324.88141255111105,348.39954090666663,2.8702678465006697,807.1720563725653,2.6223519784610406e-07,76.74808972620264
4762,512.0,16.0,1024.0,14.0,8.0,4,8,2048,2048,3.540785,34.49398634489022,2.7968,295789743.9232,4,3.772,265.1113467656416,0.03,297.05415338666666,315.9805405866666,3.164751848779503,883.7343759127892,2.625169668554678e-07,77.649826401674
4763,512.0,16.0,1024.0,14.0,8.0,8,4,2048,2048,3.540785,34.49398634489022,3.6736,301551509.9136,4,4.111,243.24981756263685,-0.328,328.9899190044444,344.37857962666664,2.9037810687414947,1265.1091501165226,4.162081568286163e-07,125.50819813002569
