Trial Number,Iteration Number,Clock Period (ns) Entered,Clock_Min_Period,Clock Slack (ns),Clock_Worst_Slack,Wmem Depth,Cache Depth,MAC NUM,Total Period (ns),ABC Max Fanout,ABC Map Effort,SYNTH_HIERARCHICAL,Power (W),Area (um^2),Total Cells,Sequential Cells,Combinational Cells,Sequential_Internal,Sequential_Switching,Sequential_Leakage,Sequential_Total,Combinational_Internal,Combinational_Switching,Combinational_Leakage,Combinational_Total,Num_Wires,Num_Wire_Bits,Num_Public_Wires,Num_Public_Wire_Bits,Num_Cells,Chip_Area,Num_Memories,Num_Memory_Bits,Num_Processes,Total Time(s)
1532,593,3,7.502,-4.897,-4.897,2560,3072,32,2.6049999999999995,40,0.5,False,0.209,24882406.6944,55622,5293,50329,0.0738,1.42e-05,6.24e-08,0.0738,8.09e-05,0.000181,8.54e-08,0.000262,57583,59413,8490,10320,55622,24882406.6944,0,0,0,69
1533,594,4,7.502,-3.897,-3.897,2560,3072,32,3.605,40,0.5,False,0.158,24882406.6944,55622,5293,50329,0.0553,1.07e-05,6.24e-08,0.0554,6.06e-05,0.000136,8.54e-08,0.000196,57583,59413,8490,10320,55622,24882406.6944,0,0,0,71
1534,595,5,7.502,-2.897,-2.897,2560,3072,32,4.605,40,0.5,False,0.127,24882406.6944,55622,5293,50329,0.0443,8.53e-06,6.24e-08,0.0443,4.85e-05,0.000108,8.54e-08,0.000157,57583,59413,8490,10320,55622,24882406.6944,0,0,0,69
1535,596,6,7.502,-1.897,-1.897,2560,3072,32,5.6049999999999995,40,0.5,False,0.106,24882406.6944,55622,5293,50329,0.0369,7.11e-06,6.24e-08,0.0369,4.04e-05,9.04e-05,8.54e-08,0.000131,57583,59413,8490,10320,55622,24882406.6944,0,0,0,70
1536,597,3,4.064,-1.278,-1.278,3072,3072,4,2.786,40,0.5,False,0.0444,3473677.8384,19706,1833,17873,0.0259,5.23e-06,2.39e-08,0.0259,4.02e-05,8.21e-05,3.69e-08,0.000122,19983,20469,2371,2857,19706,3473677.8384,0,0,0,25
1537,598,4,4.064,-0.278,-0.278,3072,3072,4,3.786,40,0.5,False,0.0334,3473677.8384,19706,1833,17873,0.0194,3.92e-06,2.39e-08,0.0194,3.02e-05,6.15e-05,3.69e-08,9.18e-05,19983,20469,2371,2857,19706,3473677.8384,0,0,0,24
1538,599,5,4.064,0.722,0.722,3072,3072,4,4.786,40,0.5,False,0.0268,3473677.8384,19706,1833,17873,0.0155,3.14e-06,2.39e-08,0.0155,2.41e-05,4.92e-05,3.69e-08,7.34e-05,19983,20469,2371,2857,19706,3473677.8384,0,0,0,26
1539,600,6,4.064,1.722,1.722,3072,3072,4,5.786,40,0.5,False,0.0224,3473677.8384,19706,1833,17873,0.013,2.62e-06,2.39e-08,0.013,2.01e-05,4.1e-05,3.69e-08,6.12e-05,19983,20469,2371,2857,19706,3473677.8384,0,0,0,24
154,601,5,6.334,-1.668,-1.668,3584,128,16,4.6659999999999995,40,0.5,False,0.0567,8383933.1984,35969,3483,32486,0.0293,5.42e-06,4.28e-08,0.0293,3.46e-05,7.26e-05,5.93e-08,0.000107,36578,37640,4767,5829,35969,8383933.1984,0,0,0,42
1540,602,3,4.001,-1.211,-1.211,3072,3072,8,2.79,40,0.5,False,0.0704,6853415.5808,25542,2377,23165,0.0334,6.6e-06,3.01e-08,0.0335,4.69e-05,9.83e-05,4.48e-08,0.000145,26095,26773,3333,4011,25542,6853415.5808,0,0,0,31
1541,603,4,4.001,-0.211,-0.211,3072,3072,8,3.7900000000000005,40,0.5,False,0.053,6853415.5808,25542,2377,23165,0.0251,4.95e-06,3.01e-08,0.0251,3.52e-05,7.37e-05,4.48e-08,0.000109,26095,26773,3333,4011,25542,6853415.5808,0,0,0,31
1542,604,5,4.171,0.609,0.609,3072,3072,8,4.78,40,0.5,False,0.0426,6853415.5808,25542,2377,23165,0.0201,3.96e-06,3.01e-08,0.0201,2.81e-05,5.9e-05,4.48e-08,8.71e-05,26095,26773,3333,4011,25542,6853415.5808,0,0,0,30
1543,605,6,4.361,1.409,1.409,3072,3072,8,5.77,40,0.5,False,0.0357,6853415.5808,25542,2377,23165,0.0167,3.3e-06,3.01e-08,0.0167,2.34e-05,4.91e-05,4.48e-08,7.26e-05,26095,26773,3333,4011,25542,6853415.5808,0,0,0,31
1544,606,3,4.687,-1.934,-1.934,3072,3072,16,2.753,40,0.5,False,0.121,13607427.0752,36167,3348,32819,0.0469,9.09e-06,4.08e-08,0.0469,5.73e-05,0.000127,5.91e-08,0.000184,37272,38334,5138,6200,36167,13607427.0752,0,0,0,43
1545,607,4,4.877,-1.134,-1.134,3072,3072,16,3.743,40,0.5,False,0.091,13607427.0752,36167,3348,32819,0.0352,6.81e-06,4.08e-08,0.0352,4.29e-05,9.54e-05,5.91e-08,0.000138,37272,38334,5138,6200,36167,13607427.0752,0,0,0,45
1546,608,5,5.067,-0.334,-0.334,3072,3072,16,4.7330000000000005,40,0.5,False,0.0731,13607427.0752,36167,3348,32819,0.0281,5.45e-06,4.08e-08,0.0281,3.44e-05,7.63e-05,5.91e-08,0.000111,37272,38334,5138,6200,36167,13607427.0752,0,0,0,44
1547,609,6,5.257,0.466,0.466,3072,3072,16,5.723,40,0.5,False,0.0613,13607427.0752,36167,3348,32819,0.0234,4.54e-06,4.08e-08,0.0235,2.86e-05,6.36e-05,5.91e-08,9.23e-05,37272,38334,5138,6200,36167,13607427.0752,0,0,0,44
1548,610,3,8.249,-5.683,-5.683,3072,3072,32,2.5660000000000007,40,0.5,False,0.221,27112723.6992,56225,5293,50932,0.0738,1.45e-05,6.24e-08,0.0738,7.87e-05,0.000184,8.65e-08,0.000263,58434,60264,8745,10575,56225,27112723.6992,0,0,0,72
1549,611,4,8.439,-4.883,-4.883,3072,3072,32,3.556,40,0.5,False,0.167,27112723.6992,56225,5293,50932,0.0553,1.08e-05,6.24e-08,0.0554,5.9e-05,0.000138,8.65e-08,0.000197,58434,60264,8745,10575,56225,27112723.6992,0,0,0,70
155,612,6,6.524,-0.868,-0.868,3584,128,16,5.656,40,0.5,False,0.0474,8383933.1984,35969,3483,32486,0.0244,4.52e-06,4.28e-08,0.0244,2.88e-05,6.05e-05,5.93e-08,8.94e-05,36578,37640,4767,5829,35969,8383933.1984,0,0,0,41
1550,613,5,8.629,-4.083,-4.083,3072,3072,32,4.545999999999999,40,0.5,False,0.134,27112723.6992,56225,5293,50932,0.0443,8.67e-06,6.24e-08,0.0443,4.72e-05,0.000111,8.65e-08,0.000158,58434,60264,8745,10575,56225,27112723.6992,0,0,0,70
1551,614,6,8.819,-3.283,-3.283,3072,3072,32,5.536000000000001,40,0.5,False,0.112,27112723.6992,56225,5293,50932,0.0369,7.23e-06,6.24e-08,0.0369,3.94e-05,9.22e-05,8.65e-08,0.000132,58434,60264,8745,10575,56225,27112723.6992,0,0,0,71
1552,615,3,3.974,-1.184,-1.184,3584,3072,4,2.79,40,0.5,False,0.046,3752357.5148,19747,1833,17914,0.0259,5.24e-06,2.39e-08,0.0259,4.01e-05,8.22e-05,3.71e-08,0.000122,20055,20541,2405,2891,19747,3752357.5148,0,0,0,25
1553,616,4,3.974,-0.184,-0.184,3584,3072,4,3.79,40,0.5,False,0.0346,3752357.5148,19747,1833,17914,0.0194,3.93e-06,2.39e-08,0.0194,3.01e-05,6.16e-05,3.71e-08,9.18e-05,20055,20541,2405,2891,19747,3752357.5148,0,0,0,26
1554,617,5,3.974,0.816,0.816,3584,3072,4,4.79,40,0.5,False,0.0278,3752357.5148,19747,1833,17914,0.0155,3.14e-06,2.39e-08,0.0155,2.41e-05,4.93e-05,3.71e-08,7.34e-05,20055,20541,2405,2891,19747,3752357.5148,0,0,0,26
1555,618,6,3.974,1.816,1.816,3584,3072,4,5.79,40,0.5,False,0.0232,3752357.5148,19747,1833,17914,0.013,2.62e-06,2.39e-08,0.013,2.01e-05,4.11e-05,3.71e-08,6.12e-05,20055,20541,2405,2891,19747,3752357.5148,0,0,0,26
1556,619,3,3.921,-1.127,-1.127,3584,3072,8,2.7939999999999996,40,0.5,False,0.0735,7411892.2552,25604,2377,23227,0.0334,6.56e-06,3.01e-08,0.0335,4.68e-05,9.95e-05,4.46e-08,0.000146,26219,26897,3399,4077,25604,7411892.2552,0,0,0,31
1557,620,4,4.093,-0.308,-0.308,3584,3072,8,3.785,40,0.5,False,0.0553,7411892.2552,25604,2377,23227,0.0251,4.92e-06,3.01e-08,0.0251,3.51e-05,7.46e-05,4.46e-08,0.00011,26219,26897,3399,4077,25604,7411892.2552,0,0,0,32
1558,621,5,4.283,0.492,0.492,3584,3072,8,4.775,40,0.5,False,0.0445,7411892.2552,25604,2377,23227,0.0201,3.94e-06,3.01e-08,0.0201,2.81e-05,5.97e-05,4.46e-08,8.78e-05,26219,26897,3399,4077,25604,7411892.2552,0,0,0,31
1559,622,6,4.473,1.292,1.292,3584,3072,8,5.765,40,0.5,False,0.0372,7411892.2552,25604,2377,23227,0.0167,3.28e-06,3.01e-08,0.0167,2.34e-05,4.97e-05,4.46e-08,7.32e-05,26219,26897,3399,4077,25604,7411892.2552,0,0,0,30
156,623,3,9.026,-6.501,-6.501,3584,128,32,2.5249999999999995,40,0.5,False,0.163,16650950.5152,54001,5271,48730,0.0735,1.32e-05,6.21e-08,0.0735,7.48e-05,0.000169,8e-08,0.000243,55218,57048,7691,9521,54001,16650950.5152,0,0,0,67
1560,624,3,5.28,-2.558,-2.558,3584,3072,16,2.7220000000000004,40,0.5,False,0.127,14723997.5568,36496,3348,33148,0.0469,8.94e-06,4.08e-08,0.0469,5.85e-05,0.000131,5.94e-08,0.000189,37725,38787,5268,6330,36496,14723997.5568,0,0,0,45
1561,625,4,5.466,-1.753,-1.753,3584,3072,16,3.713,40,0.5,False,0.0956,14723997.5568,36496,3348,33148,0.0352,6.71e-06,4.08e-08,0.0352,4.39e-05,9.79e-05,5.94e-08,0.000142,37725,38787,5268,6330,36496,14723997.5568,0,0,0,44
1562,626,5,5.656,-0.953,-0.953,3584,3072,16,4.702999999999999,40,0.5,False,0.0769,14723997.5568,36496,3348,33148,0.0281,5.37e-06,4.08e-08,0.0281,3.51e-05,7.83e-05,5.94e-08,0.000113,37725,38787,5268,6330,36496,14723997.5568,0,0,0,44
1563,627,6,5.846,-0.153,-0.153,3584,3072,16,5.6930000000000005,40,0.5,False,0.0644,14723997.5568,36496,3348,33148,0.0234,4.47e-06,4.08e-08,0.0235,2.92e-05,6.53e-05,5.94e-08,9.46e-05,37725,38787,5268,6330,36496,14723997.5568,0,0,0,44
157,634,4,9.216,-5.701,-5.701,3584,128,32,3.5149999999999997,40,0.5,False,0.123,16650950.5152,54001,5271,48730,0.0551,9.86e-06,6.21e-08,0.0551,5.61e-05,0.000126,8e-08,0.000183,55218,57048,7691,9521,54001,16650950.5152,0,0,0,66
1574,639,5,4.331,0.441,0.441,4096,3072,8,4.772,40,0.5,False,0.0463,7969656.9968,25574,2377,23197,0.0201,3.98e-06,3.01e-08,0.0201,2.87e-05,6.05e-05,4.46e-08,8.92e-05,26251,26929,3465,4143,25574,7969656.9968,0,0,0,33
1575,640,6,4.521,1.241,1.241,4096,3072,8,5.7620000000000005,40,0.5,False,0.0388,7969656.9968,25574,2377,23197,0.0167,3.31e-06,3.01e-08,0.0167,2.39e-05,5.04e-05,4.46e-08,7.43e-05,26251,26929,3465,4143,25574,7969656.9968,0,0,0,33
1576,641,3,5.757,-3.06,-3.06,4096,3072,16,2.6969999999999996,40,0.5,False,0.133,15838763.808,36351,3348,33003,0.0469,9.1e-06,4.08e-08,0.0469,5.84e-05,0.000132,6.02e-08,0.000191,37704,38766,5398,6460,36351,15838763.808,0,0,0,45
1577,642,4,5.947,-2.26,-2.26,4096,3072,16,3.6870000000000003,40,0.5,False,0.1,15838763.808,36351,3348,33003,0.0352,6.82e-06,4.08e-08,0.0352,4.38e-05,9.92e-05,6.02e-08,0.000143,37704,38766,5398,6460,36351,15838763.808,0,0,0,45
1578,643,5,6.137,-1.46,-1.46,4096,3072,16,4.677,40,0.5,False,0.0806,15838763.808,36351,3348,33003,0.0281,5.46e-06,4.08e-08,0.0281,3.5e-05,7.94e-05,6.02e-08,0.000114,37704,38766,5398,6460,36351,15838763.808,0,0,0,44
1579,644,6,6.327,-0.66,-0.66,4096,3072,16,5.667,40,0.5,False,0.0675,15838763.808,36351,3348,33003,0.0234,4.55e-06,4.08e-08,0.0235,2.92e-05,6.62e-05,6.02e-08,9.54e-05,37704,38766,5398,6460,36351,15838763.808,0,0,0,44
158,645,5,9.406,-4.901,-4.901,3584,128,32,4.505000000000001,40,0.5,False,0.0989,16650950.5152,54001,5271,48730,0.0441,7.89e-06,6.21e-08,0.0441,4.49e-05,0.000101,8e-08,0.000146,55218,57048,7691,9521,54001,16650950.5152,0,0,0,66
1580,646,3,10.475,-8.027,-8.027,4096,3072,32,2.4480000000000004,40,0.5,False,0.246,31575253.2768,57461,5293,52168,0.0738,1.43e-05,6.24e-08,0.0738,8.15e-05,0.000193,8.96e-08,0.000275,60166,61996,9262,11092,57461,31575253.2768,0,0,0,74
1581,647,4,10.475,-7.027,-7.027,4096,3072,32,3.4479999999999995,40,0.5,False,0.185,31575253.2768,57461,5293,52168,0.0553,1.07e-05,6.24e-08,0.0554,6.12e-05,0.000145,8.96e-08,0.000206,60166,61996,9262,11092,57461,31575253.2768,0,0,0,72
1582,648,5,10.475,-6.027,-6.027,4096,3072,32,4.4479999999999995,40,0.5,False,0.149,31575253.2768,57461,5293,52168,0.0443,8.56e-06,6.24e-08,0.0443,4.89e-05,0.000116,8.96e-08,0.000165,60166,61996,9262,11092,57461,31575253.2768,0,0,0,72
1583,649,6,10.637,-5.197,-5.197,4096,3072,32,5.44,40,0.5,False,0.125,31575253.2768,57461,5293,52168,0.0369,7.14e-06,6.24e-08,0.0369,4.08e-05,9.65e-05,8.96e-08,0.000137,60166,61996,9262,11092,57461,31575253.2768,0,0,0,73
1584,650,3,3.977,-1.186,-1.186,128,3072,4,2.791,40,0.5,False,0.0357,1887604.172,19502,1831,17671,0.0259,5.18e-06,2.39e-08,0.0259,3.96e-05,8.04e-05,3.73e-08,0.00012,19624,20110,2196,2682,19502,1887604.172,0,0,0,25
1585,651,4,4.131,-0.349,-0.349,128,3584,4,3.782,40,0.5,False,0.028,2164602.2356,19400,1831,17569,0.0194,3.87e-06,2.39e-08,0.0194,2.93e-05,5.88e-05,3.63e-08,8.81e-05,19553,20039,2230,2716,19400,2164602.2356,0,0,0,25
1586,652,5,4.131,0.651,0.651,128,3584,4,4.782,40,0.5,False,0.0224,2164602.2356,19400,1831,17569,0.0155,3.1e-06,2.39e-08,0.0155,2.34e-05,4.7e-05,3.63e-08,7.05e-05,19553,20039,2230,2716,19400,2164602.2356,0,0,0,24
1587,653,6,4.131,1.651,1.651,128,3584,4,5.782,40,0.5,False,0.0187,2164602.2356,19400,1831,17569,0.0129,2.58e-06,2.39e-08,0.0129,1.95e-05,3.92e-05,3.63e-08,5.87e-05,19553,20039,2230,2716,19400,2164602.2356,0,0,0,24
1588,654,3,3.94,-1.147,-1.147,128,3584,8,2.793,40,0.5,False,0.0559,4236978.5192,24592,2373,22219,0.0334,6.83e-06,3e-08,0.0334,4.52e-05,9.33e-05,4.24e-08,0.000139,24897,25575,3063,3741,24592,4236978.5192,0,0,0,30
1589,655,4,3.94,-0.147,-0.147,128,3584,8,3.793,40,0.5,False,0.0421,4236978.5192,24592,2373,22219,0.025,5.12e-06,3e-08,0.025,3.39e-05,7e-05,4.24e-08,0.000104,24897,25575,3063,3741,24592,4236978.5192,0,0,0,30
159,656,6,9.596,-4.101,-4.101,3584,128,32,5.495,40,0.5,False,0.0828,16650950.5152,54001,5271,48730,0.0367,6.58e-06,6.21e-08,0.0368,3.74e-05,8.43e-05,8e-08,0.000122,55218,57048,7691,9521,54001,16650950.5152,0,0,0,66
1590,657,5,3.94,0.853,0.853,128,3584,8,4.793,40,0.5,False,0.0338,4236978.5192,24592,2373,22219,0.02,4.1e-06,3e-08,0.02,2.71e-05,5.6e-05,4.24e-08,8.31e-05,24897,25575,3063,3741,24592,4236978.5192,0,0,0,30
1591,658,6,3.94,1.853,1.853,128,3584,8,5.793,40,0.5,False,0.0282,4236978.5192,24592,2373,22219,0.0167,3.42e-06,3e-08,0.0167,2.26e-05,4.67e-05,4.24e-08,6.93e-05,24897,25575,3063,3741,24592,4236978.5192,0,0,0,29
1592,659,3,4.797,-2.049,-2.049,128,3584,16,2.7479999999999998,40,0.5,False,0.0918,8376873.928,34983,3344,31639,0.0468,9.2e-06,4.08e-08,0.0468,5.54e-05,0.000119,5.71e-08,0.000174,35592,36654,4612,5674,34983,8376873.928,0,0,0,43
1593,660,4,4.797,-1.049,-1.049,128,3584,16,3.7479999999999998,40,0.5,False,0.0691,8376873.928,34983,3344,31639,0.0351,6.9e-06,4.08e-08,0.0351,4.15e-05,8.93e-05,5.71e-08,0.000131,35592,36654,4612,5674,34983,8376873.928,0,0,0,41
1594,661,5,4.797,-0.049,-0.049,128,3584,16,4.747999999999999,40,0.5,False,0.0555,8376873.928,34983,3344,31639,0.0281,5.52e-06,4.08e-08,0.0281,3.32e-05,7.14e-05,5.71e-08,0.000105,35592,36654,4612,5674,34983,8376873.928,0,0,0,42
1595,662,6,4.797,0.951,0.951,128,3584,16,5.747999999999999,40,0.5,False,0.0465,8376873.928,34983,3344,31639,0.0234,4.6e-06,4.08e-08,0.0234,2.77e-05,5.95e-05,5.71e-08,8.72e-05,35592,36654,4612,5674,34983,8376873.928,0,0,0,42
1596,663,3,8.506,-5.953,-5.953,128,3584,32,2.553,40,0.5,False,0.164,16653731.9328,54557,5289,49268,0.0737,1.42e-05,6.23e-08,0.0738,7.72e-05,0.000169,8.55e-08,0.000247,55774,57604,7710,9540,54557,16653731.9328,0,0,0,65
1597,664,4,8.506,-4.953,-4.953,128,3584,32,3.553,40,0.5,False,0.123,16653731.9328,54557,5289,49268,0.0553,1.07e-05,6.23e-08,0.0553,5.79e-05,0.000127,8.55e-08,0.000185,55774,57604,7710,9540,54557,16653731.9328,0,0,0,65
1598,665,5,8.506,-3.953,-3.953,128,3584,32,4.553000000000001,40,0.5,False,0.099,16653731.9328,54557,5289,49268,0.0442,8.54e-06,6.23e-08,0.0443,4.63e-05,0.000102,8.55e-08,0.000148,55774,57604,7710,9540,54557,16653731.9328,0,0,0,66
1599,666,6,8.506,-2.953,-2.953,128,3584,32,5.553000000000001,40,0.5,False,0.0829,16653731.9328,54557,5289,49268,0.0369,7.12e-06,6.23e-08,0.0369,3.86e-05,8.47e-05,8.55e-08,0.000123,55774,57604,7710,9540,54557,16653731.9328,0,0,0,66
16,667,3,4.12,-1.337,-1.337,256,128,4,2.7830000000000004,40,0.5,False,0.0277,384624.6064,18556,1857,16699,0.0262,5e-06,2.43e-08,0.0262,3.64e-05,7.26e-05,3.47e-08,0.000109,18554,19040,2090,2576,18556,384624.6064,0,0,0,22
160,668,3,4.098,-1.313,-1.313,4096,128,4,2.785,40,0.5,False,0.0392,2441625.3232,18641,1865,16776,0.0263,4.99e-06,2.44e-08,0.0263,3.71e-05,7.53e-05,3.48e-08,0.000112,18825,19311,2304,2790,18641,2441625.3232,0,0,0,24
1600,669,3,4.083,-1.298,-1.298,256,3584,4,2.785,40,0.5,False,0.0377,2252641.0788,19361,1831,17530,0.0259,5.14e-06,2.39e-08,0.0259,3.98e-05,8.01e-05,3.68e-08,0.00012,19545,20031,2265,2751,19361,2252641.0788,0,0,0,24
1601,670,4,4.083,-0.298,-0.298,256,3584,4,3.785,40,0.5,False,0.0283,2252641.0788,19361,1831,17530,0.0194,3.85e-06,2.39e-08,0.0194,2.98e-05,6.01e-05,3.68e-08,9e-05,19545,20031,2265,2751,19361,2252641.0788,0,0,0,24
1602,671,5,4.083,0.702,0.702,256,3584,4,4.785,40,0.5,False,0.0227,2252641.0788,19361,1831,17530,0.0155,3.08e-06,2.39e-08,0.0155,2.39e-05,4.81e-05,3.68e-08,7.2e-05,19545,20031,2265,2751,19361,2252641.0788,0,0,0,26
1603,672,6,4.083,1.702,1.702,256,3584,4,5.785,40,0.5,False,0.019,2252641.0788,19361,1831,17530,0.0129,2.57e-06,2.39e-08,0.0129,1.99e-05,4.01e-05,3.68e-08,6e-05,19545,20031,2265,2751,19361,2252641.0788,0,0,0,24
1604,673,3,3.95,-1.158,-1.158,256,3584,8,2.7920000000000003,40,0.5,False,0.0568,4411478.4424,24790,2373,22417,0.0334,6.84e-06,3e-08,0.0334,4.57e-05,9.48e-05,4.3e-08,0.000141,25157,25835,3129,3807,24790,4411478.4424,0,0,0,31
1605,674,4,3.95,-0.158,-0.158,256,3584,8,3.7920000000000003,40,0.5,False,0.0428,4411478.4424,24790,2373,22417,0.025,5.13e-06,3e-08,0.025,3.43e-05,7.11e-05,4.3e-08,0.000105,25157,25835,3129,3807,24790,4411478.4424,0,0,0,31
1606,675,5,3.95,0.842,0.842,256,3584,8,4.792,40,0.5,False,0.0343,4411478.4424,24790,2373,22417,0.02,4.11e-06,3e-08,0.02,2.74e-05,5.69e-05,4.3e-08,8.43e-05,25157,25835,3129,3807,24790,4411478.4424,0,0,0,30
1607,676,6,3.95,1.842,1.842,256,3584,8,5.792,40,0.5,False,0.0287,4411478.4424,24790,2373,22417,0.0167,3.42e-06,3e-08,0.0167,2.29e-05,4.74e-05,4.3e-08,7.03e-05,25157,25835,3129,3807,24790,4411478.4424,0,0,0,30
1608,677,3,4.831,-2.085,-2.085,256,3584,16,2.7460000000000004,40,0.5,False,0.0936,8724824.0176,35170,3344,31826,0.0468,9.28e-06,4.08e-08,0.0468,5.6e-05,0.000121,5.74e-08,0.000177,35903,36965,4739,5801,35170,8724824.0176,0,0,0,43
1609,678,4,4.831,-1.085,-1.085,256,3584,16,3.7460000000000004,40,0.5,False,0.0705,8724824.0176,35170,3344,31826,0.0351,6.96e-06,4.08e-08,0.0351,4.2e-05,9.09e-05,5.74e-08,0.000133,35903,36965,4739,5801,35170,8724824.0176,0,0,0,42
161,679,4,4.098,-0.313,-0.313,4096,128,4,3.7849999999999997,40,0.5,False,0.0295,2441625.3232,18641,1865,16776,0.0198,3.74e-06,2.44e-08,0.0198,2.78e-05,5.65e-05,3.48e-08,8.43e-05,18825,19311,2304,2790,18641,2441625.3232,0,0,0,22
1610,680,5,4.831,-0.085,-0.085,256,3584,16,4.746,40,0.5,False,0.0566,8724824.0176,35170,3344,31826,0.0281,5.57e-06,4.08e-08,0.0281,3.36e-05,7.27e-05,5.74e-08,0.000106,35903,36965,4739,5801,35170,8724824.0176,0,0,0,42
1611,681,6,4.831,0.915,0.915,256,3584,16,5.746,40,0.5,False,0.0474,8724824.0176,35170,3344,31826,0.0234,4.64e-06,4.08e-08,0.0234,2.8e-05,6.06e-05,5.74e-08,8.87e-05,35903,36965,4739,5801,35170,8724824.0176,0,0,0,42
1612,682,3,8.506,-5.953,-5.953,256,3584,32,2.553,40,0.5,False,0.167,17351756.6496,55904,5289,50615,0.0737,1.43e-05,6.23e-08,0.0738,7.86e-05,0.000173,8.7e-08,0.000252,57369,59199,7968,9798,55904,17351756.6496,0,0,0,66
1613,683,4,8.506,-4.953,-4.953,256,3584,32,3.553,40,0.5,False,0.126,17351756.6496,55904,5289,50615,0.0553,1.07e-05,6.23e-08,0.0553,5.9e-05,0.00013,8.7e-08,0.000189,57369,59199,7968,9798,55904,17351756.6496,0,0,0,66
1614,684,5,8.506,-3.953,-3.953,256,3584,32,4.553000000000001,40,0.5,False,0.101,17351756.6496,55904,5289,50615,0.0442,8.57e-06,6.23e-08,0.0443,4.72e-05,0.000104,8.7e-08,0.000151,57369,59199,7968,9798,55904,17351756.6496,0,0,0,68
1615,685,6,8.506,-2.953,-2.953,256,3584,32,5.553000000000001,40,0.5,False,0.0848,17351756.6496,55904,5289,50615,0.0369,7.14e-06,6.23e-08,0.0369,3.93e-05,8.66e-05,8.7e-08,0.000126,57369,59199,7968,9798,55904,17351756.6496,0,0,0,66
1616,686,3,4.074,-1.288,-1.288,512,3584,4,2.7859999999999996,40,0.5,False,0.0383,2357483.968,19281,1831,17450,0.0259,5.19e-06,2.39e-08,0.0259,3.96e-05,7.94e-05,3.65e-08,0.000119,19434,19920,2233,2719,19281,2357483.968,0,0,0,24
1617,687,4,4.074,-0.288,-0.288,512,3584,4,3.786,40,0.5,False,0.0288,2357483.968,19281,1831,17450,0.0194,3.89e-06,2.39e-08,0.0194,2.97e-05,5.96e-05,3.65e-08,8.93e-05,19434,19920,2233,2719,19281,2357483.968,0,0,0,26
1618,688,5,4.074,0.712,0.712,512,3584,4,4.786,40,0.5,False,0.0231,2357483.968,19281,1831,17450,0.0155,3.11e-06,2.39e-08,0.0155,2.38e-05,4.77e-05,3.65e-08,7.15e-05,19434,19920,2233,2719,19281,2357483.968,0,0,0,24
1619,689,6,4.074,1.712,1.712,512,3584,4,5.786,40,0.5,False,0.0193,2357483.968,19281,1831,17450,0.0129,2.59e-06,2.39e-08,0.0129,1.98e-05,3.97e-05,3.65e-08,5.96e-05,19434,19920,2233,2719,19281,2357483.968,0,0,0,25
162,690,5,4.142,0.64,0.64,4096,128,4,4.782,40,0.5,False,0.0236,2441625.3232,18641,1865,16776,0.0158,2.99e-06,2.44e-08,0.0158,2.22e-05,4.52e-05,3.48e-08,6.75e-05,18825,19311,2304,2790,18641,2441625.3232,0,0,0,22
1620,691,3,3.943,-1.151,-1.151,512,3584,8,2.792,40,0.5,False,0.0581,4622035.056,24826,2373,22453,0.0334,6.71e-06,3e-08,0.0334,4.58e-05,9.39e-05,4.31e-08,0.00014,25131,25809,3065,3743,24826,4622035.056,0,0,0,30
1621,692,4,3.943,-0.151,-0.151,512,3584,8,3.7920000000000003,40,0.5,False,0.0437,4622035.056,24826,2373,22453,0.025,5.03e-06,3e-08,0.025,3.43e-05,7.05e-05,4.31e-08,0.000105,25131,25809,3065,3743,24826,4622035.056,0,0,0,30
1622,693,5,3.943,0.849,0.849,512,3584,8,4.792,40,0.5,False,0.0351,4622035.056,24826,2373,22453,0.02,4.03e-06,3e-08,0.02,2.75e-05,5.64e-05,4.31e-08,8.39e-05,25131,25809,3065,3743,24826,4622035.056,0,0,0,30
1623,694,6,3.943,1.849,1.849,512,3584,8,5.792,40,0.5,False,0.0293,4622035.056,24826,2373,22453,0.0167,3.36e-06,3e-08,0.0167,2.29e-05,4.7e-05,4.31e-08,6.99e-05,25131,25809,3065,3743,24826,4622035.056,0,0,0,30
1624,695,3,4.888,-2.145,-2.145,512,3584,16,2.743,40,0.5,False,0.0961,9146102.4032,35230,3344,31886,0.0468,9.33e-06,4.08e-08,0.0468,5.62e-05,0.00012,5.84e-08,0.000176,35839,36901,4614,5676,35230,9146102.4032,0,0,0,42
1625,696,4,4.888,-1.145,-1.145,512,3584,16,3.743,40,0.5,False,0.0724,9146102.4032,35230,3344,31886,0.0351,6.99e-06,4.08e-08,0.0351,4.21e-05,8.97e-05,5.84e-08,0.000132,35839,36901,4614,5676,35230,9146102.4032,0,0,0,40
1626,697,5,4.888,-0.145,-0.145,512,3584,16,4.743,40,0.5,False,0.0581,9146102.4032,35230,3344,31886,0.0281,5.6e-06,4.08e-08,0.0281,3.37e-05,7.18e-05,5.84e-08,0.000106,35839,36901,4614,5676,35230,9146102.4032,0,0,0,43
1627,698,6,4.888,0.855,0.855,512,3584,16,5.743,40,0.5,False,0.0487,9146102.4032,35230,3344,31886,0.0234,4.66e-06,4.08e-08,0.0234,2.81e-05,5.98e-05,5.84e-08,8.79e-05,35839,36901,4614,5676,35230,9146102.4032,0,0,0,41
